,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
116,"Jean-Claude Van Damme, Valerie Bodson, Herve Sogne, Rock Chen",382923.0,Belgium,Mabrouk El Mechri,Comedy,0,French,97.0,JCVD,133.0,"Mabrouk El Mechri (scenario), Frederic Benudis (in collaboration with), Mabrouk El Mechri (adaptation), Frederic Taddei (original idea), Vincent Ravalec (original idea), Christophe Turpin",2008.0
117,"Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury",1531757.0,India,"Abhinay Deo, Akshat Verma",Action,0,English,103.0,Delhi Belly,134.0,"Mr. Moris (screenplay by), Akshat Verma",2011.0
118,"Danielle Harris, Tony Todd, Kane Hodder, Parry Shen",52604.0,USA,Adam Green,Comedy,0,English,85.0,Hatchet II,135.0,Adam Green,2010.0
119,"Yoav Donat, Itay Tiran, Oshri Cohen, Michael Moshonov",300000.0,Israel,Samuel Maoz,Drama,0,Hebrew,93.0,Lebanon,137.0,Samuel Maoz,2009.0
120,"Kriss Schludermann, Tom Fletcher, Wiley Wiggins, Patrick Riester",101218.0,USA,Andrew Bujalski,Comedy,0,English,92.0,Computer Chess,138.0,Andrew Bujalski,2013.0
121,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa",452602.0,France,Maryam Keshavarz,Drama,0,Persian,107.0,Circumstance,139.0,Maryam Keshavarz,2011.0
122,"Angeliki Papoulia, Aris Servetalis, Johnny Vekris, Ariane Labed",5571.0,Greece,Yorgos Lanthimos,Drama,0,Greek,93.0,Alps,140.0,"Efthymis Filippou (screenplay), Yorgos Lanthimos (screenplay)",2011.0
123,"Altaf, Priya Anand, Anurag Arora, Jatinder Bakshi",87133.0,India,Mrighdeep Lamba,Comedy,0,Hindi,139.0,Fukrey,141.0,"Mrighdeep Lamba (additional dialogue), Mrighdeep Lamba (screenplay), Vipul Vig (screenplay), Vipul Vig (story and dialogue)",2013.0
124,"Colm Meaney, Henry Goodman, David Roper, Jimmy Reddington",315306.0,UK,Tom Hooper,Biography,0,English,98.0,The Damned United,143.0,"Peter Morgan (screenplay), David Peace (novel)",2009.0
125,"Ralph Fiennes, Jeanette Hain, David Kross, Kate Winslet",34111418.0,USA,Stephen Daldry,Drama,1,English,124.0,The Reader,144.0,"David Hare (screenplay), Bernhard Schlink (book)",2008.0
126,"Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson",32853640.0,USA,Steven Brill,Comedy,1,English,110.0,Drillbit Taylor,145.0,"Kristofor Brown (screenplay), Seth Rogen (screenplay), John Hughes (story), Kristofor Brown (story), Seth Rogen (story)",2008.0
127,"Eva Green, Lauren Tempany, Ewan McGregor, Connie Nielsen",1567.0,UK,David Mackenzie,Drama,0,English,92.0,Perfect Sense,146.0,Kim Fupz Aakeson,2011.0
128,"Elika Portnoy, McCaleb Burnett, Carlos Leon, Ashley Wolfe",23812.0,USA,David Burton Morris,Comedy,0,English,92.0,Immigration Tango,147.0,"Martin L. Kelley (screenplay), Martin L. Kelley (story), Robert J. Lee (screenplay), Robert J. Lee (story), Todd Norwood (screenplay), Elika Portnoy (screenplay)",2010.0
129,"Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson",10900000.0,UK,Jean-Marc Vallee,Biography,1,English,105.0,The Young Victoria,148.0,Julian Fellowes,2009.0
130,"Martin Papazian, Tristan Lake Leabu, Laura San Giacomo, Azura Skye",28026.0,USA,Martin Papazian,Crime,0,English,107.0,Least Among Saints,149.0,Martin Papazian,2012.0
131,"Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor",21426805.0,USA,Chris Gorak,Action,1,English,89.0,The Darkest Hour,150.0,"Jon Spaihts (screenplay), Leslie Bohem (story), M.T. Ahern (story), Jon Spaihts (story)",2011.0
132,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",64087443.0,USA,Burr Steers,Comedy,1,English,102.0,17 Again,151.0,Jason Filardi,2009.0
133,"John Cho, Kal Penn, Rob Corddry, Jack Conley",38087366.0,USA,"Jon Hurwitz, Hayden Schlossberg",Adventure,1,English,104.0,Harold & Kumar Escape from Guantanamo Bay,152.0,"Jon Hurwitz, Hayden Schlossberg, Jon Hurwitz (characters), Hayden Schlossberg (characters)",2008.0
134,"Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Yadav",433472.0,India,Jaideep Sen,Comedy,0,Hindi,110.0,Krazzy 4,153.0,"Ashwani Dhir (screenplay & dialogue), Rakesh Roshan (story)",2008.0
135,"Brendan Fraser, Jet Li, Maria Bello, John Hannah",101600000.0,USA,Rob Cohen,Action,1,English,112.0,The Mummy: Tomb of the Dragon Emperor,154.0,"Alfred Gough, Miles Millar",2008.0
136,"Jeanne Tripplehorn, Leland Orser, Laura Linney, Julie White",2876.0,USA,Leland Orser,Drama,0,English,95.0,Morning,155.0,Leland Orser,2010.0
137,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson",103028109.0,USA,Dennis Dugan,Comedy,1,English,117.0,Just Go with It,156.0,"Allan Loeb (screenplay), Timothy Dowling (screenplay), I.A.L. Diamond (screenplay ""Cactus Flower""), Abe Burrows (stage play), Pierre Barillet (French play), Jean-Pierre Gredy (French play)",2011.0
138,"Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson",36064910.0,USA,Paul W.S. Anderson,Action,1,English,105.0,Death Race,157.0,"Paul W.S. Anderson (screenplay), Paul W.S. Anderson (screen story), Robert Thom, Charles B. Griffith, Ib Melchior",2008.0
139,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",66305045.0,USA,Rian Johnson,Action,1,English,113.0,Looper,158.0,Rian Johnson,2012.0
140,"Queen Latifah, Common, Paula Patton, James Pickens Jr.",21520719.0,USA,Sanaa Hamri,Comedy,1,English,100.0,Just Wright,159.0,Michael Elliot,2010.0
141,"Terrence Howard, Cuba Gooding Jr., Nate Parker, David Oyelowo",49500000.0,USA,Anthony Hemingway,Action,1,English,125.0,Red Tails,160.0,"John Ridley (story), John Ridley (screenplay), Aaron McGruder (screenplay), John B. Holway (book)",2012.0
142,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy",69951824.0,USA,Gabriele Muccino,Drama,1,English,123.0,Seven Pounds,161.0,Grant Nieporte,2008.0
143,"Jeremy Dozier, Juno Temple, Zach Lasry, Jonathan Slavin",53630.0,USA,Abe Sylvia,Comedy,0,English,90.0,Dirty Girl,162.0,Abe Sylvia,2010.0
144,"Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina",94125426.0,USA,Nora Ephron,Biography,1,English,118.0,Julie & Julia,164.0,"Nora Ephron (screenplay), Julie Powell (book), Julia Child (book), Alex Prud'homme (book)",2009.0
145,"Brenda Blethyn, Sotigui Kouyate, Sami Bouajila, Roschdy Zem",1044.0,UK,Rachid Bouchareb,Drama,0,English,84.0,London River,165.0,"Rachid Bouchareb (screenplay), Olivier Lorelle (screenplay), Zoe Galeron (screenplay)",2009.0
146,"Anna Kendrick, Skylar Astin, Ben Platt, Brittany Snow",61100000.0,USA,Jason Moore,Comedy,1,English,112.0,Pitch Perfect,166.0,"Kay Cannon (screenplay), Mickey Rapkin (based on the book by)",2012.0
147,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon",20875468.0,USA,Robert Rodriguez,Comedy,1,English,89.0,Shorts,168.0,"Robert Rodriguez, Alvaro Rodriguez (additional story concepts)",2009.0
148,"Dwayne Johnson, Ashley Judd, Stephen Merchant, Ryan Sheckler",58565813.0,USA,Michael Lembeck,Comedy,1,English,101.0,Tooth Fairy,169.0,"Lowell Ganz (screenplay), Babaloo Mandel (screenplay), Joshua Sternin (screenplay), J.R. Ventimilia (screenplay), Randi Mayem Singer (screenplay), Jim Piddock (story)",2010.0
149,"Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman",1300000.0,USA,Jordan Vogt-Roberts,Adventure,0,English,95.0,The Kings of Summer,170.0,Chris Galletta,2013.0
150,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee",126975169.0,USA,J.J. Abrams,Mystery,1,English,112.0,Super 8,171.0,J.J. Abrams,2011.0
151,"Colm Meaney, Steve Coogan, Tim Key, Karl Theobald",153146.0,UK,Declan Lowney,Action,0,English,90.0,Alan Partridge,172.0,"Neil Gibbons (screenplay), Rob Gibbons (screenplay), Steve Coogan (screenplay), Armando Iannucci (screenplay), Peter Baynham (screenplay), Steve Coogan (characters), Armando Iannucci (characters), Patrick Marber (characters), Peter Baynham (characters)",2013.0
152,"Rooney Mara, Casey Affleck, Ben Foster, Keith Carradine",200000.0,USA,David Lowery,Crime,0,English,96.0,Ain't Them Bodies Saints,175.0,David Lowery,2013.0
153,"Richard Gere, Diane Lane, Christopher Meloni, Viola Davis",41840908.0,USA,George C. Wolfe,Drama,1,English,97.0,Nights in Rodanthe,176.0,"Ann Peacock (screenplay), John Romano (screenplay), Nicholas Sparks (novel)",2008.0
154,"Jennifer Connelly, Greg Kinnear, Pierce Brosnan, Ed Harris",27445.0,USA,George Ratliff,Action,0,English,96.0,Salvation Boulevard,177.0,"Douglas Stone (screenplay), George Ratliff (screenplay), Larry Beinhart (novel)",2011.0
155,"Ajay Devgn, Sanjay Dutt, Kangana Ranaut, Lisa Haydon",261156.0,India,David Dhawan,Action,0,Hindi,128.0,Rascals,178.0,"Sanjay Chhel (screenplay), Yunus Sajawal (dialogue)",2011.0
156,"Morgan Spurlock, George Bush, Dick Cheney, Daryl Isaacs",300000.0,France,Morgan Spurlock,Documentary,0,English,90.0,Where in the World Is Osama Bin Laden?,179.0,"Jeremy Chilnick (screenplay), Morgan Spurlock (screenplay)",2008.0
157,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline",51434214.0,USA,Jon Turteltaub,Comedy,1,English,105.0,Last Vegas,180.0,Dan Fogelman,2013.0
158,"Carter Jenkins, Austin Butler, Ashley Tisdale, Ashley Boettcher",24967943.0,USA,John Schultz,Animation,1,English,86.0,Aliens in the Attic,181.0,"Mark Burton (screenplay), Adam F. Goldberg (screenplay), Mark Burton (story)",2009.0
159,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",13303319.0,USA,Terrence Malick,Drama,1,English,139.0,The Tree of Life,182.0,Terrence Malick,2011.0
160,"Paula Patton, Derek Luke, Taye Diggs, Boris Kodjoe",17262017.0,USA,David E. Talbert,Comedy,1,English,96.0,Baggage Claim,183.0,"David E. Talbert (screenplay by), David E. Talbert (based on the novel entitled ""Baggage Claim"" by)",2013.0
161,"Shad Moss, Brandon T. Jackson, Naturi Naughton, Loretta Devine",24708699.0,USA,Erik White,Comedy,1,English,99.0,Lottery Ticket,184.0,"Abdul Williams (screenplay), Erik White (story), Abdul Williams (story)",2010.0
162,"Tony Chiu-Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang",526841.0,China,John Woo,Action,0,Mandarin,148.0,Red Cliff,185.0,"John Woo (screenplay), Khan Chan (screenplay), Cheng Kuo (screenplay), Heyu Sheng (screenplay), Guanzhong Luo (novel)",2008.0
163,"Joaquin Phoenix, Antony Langdon, Carey Perloff, Larry McHale",408719.0,USA,Casey Affleck,Comedy,0,English,108.0,I'm Still Here,186.0,"Casey Affleck, Joaquin Phoenix",2010.0
164,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna",31716847.0,USA,Gus Van Sant,Biography,1,English,128.0,Milk,187.0,Dustin Lance Black,2008.0
165,"James Balog, Svavar Jonatansson, Louie Psihoyos, Kitty Boone",1309997.0,USA,Jeff Orlowski,Documentary,0,English,75.0,Chasing Ice,189.0,Mark Monroe,2012.0
166,"Mindy Cohn, Marcus Patrick, Jesse Archer, Samuel Whitten",5264.0,USA,Casper Andreas,Comedy,0,English,99.0,Violet Tendencies,190.0,Jesse Archer (screenplay),2010.0
167,"Briana Evigan, Robert Hoffman, Adam Sevani, Cassie Ventura",58006147.0,USA,Jon M. Chu,Drama,1,English,98.0,Step Up 2: The Streets,192.0,"Toni Ann Johnson, Karen Barna, Duane Adler (characters)",2008.0
168,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood",43853424.0,USA,Sean McNamara,Biography,1,English,112.0,Soul Surfer,193.0,"Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Sean McNamara (screen story), Deborah Schwartz (screen story), Douglas Schwartz (screen story), Michael Berk (screen story), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)",2011.0
169,"Francis La Haye, Fanny Mallette, Michel Daigle, Sylvain Marcel",43037.0,Canada,Stephane Lafleur,Drama,0,French,90.0,Familiar Grounds,194.0,Stephane Lafleur,2011.0
170,"Derek Hough, BoA, Will Yun Lee, Wesley Jonathan",122293.0,South Korea,Duane Adler,Drama,0,English,110.0,Make Your Move,195.0,Duane Adler (screenplay),2013.0
171,"Christine Barnes, Hoselito Bite, Walter Bonatti, Marco Confortola",140269.0,Ireland,Nick Ryan,Documentary,0,English,95.0,The Summit,196.0,Mark Monroe,2012.0
172,"Scott Speedman, Kelly Reilly, Kevin Durand, Joseph Cross",625.0,Canada,Nathan Morlando,Crime,0,English,105.0,Citizen Gangster,197.0,Nathan Morlando,2011.0
173,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic",43290977.0,UK,Martin Campbell,Crime,1,English,117.0,Edge of Darkness,198.0,"William Monahan (screenplay), Andrew Bovell (screenplay), Troy Kennedy-Martin (television series)",2010.0
174,"Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn",33223430.0,USA,Ben Stiller,Adventure,1,English,114.0,The Secret Life of Walter Mitty,199.0,"Steve Conrad (screenplay by), Steve Conrad (screen story by), James Thurber (based on the short story by)",2013.0
175,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",21000000.0,USA,Wes Anderson,Animation,1,English,87.0,Fantastic Mr. Fox,200.0,"Roald Dahl (novel), Wes Anderson (screenplay), Noah Baumbach (screenplay)",2009.0
176,"Jessica Biel, Ben Barnes, Kristin Scott Thomas, Colin Firth",2600000.0,UK,Stephan Elliott,Comedy,0,English,97.0,Easy Virtue,201.0,"Stephan Elliott, Sheridan Jobbins, Noel Coward (play)",2008.0
177,"Hugh Grant, Sarah Jessica Parker, Natalia Klimas, Vincenzo Amato",29580087.0,USA,Marc Lawrence,Comedy,1,English,103.0,Did You Hear About the Morgans?,202.0,Marc Lawrence,2009.0
178,"Timothy Olyphant, Radha Mitchell, Joe Anderson, Danielle Panabaker",38240768.0,USA,Breck Eisner,Horror,1,English,101.0,The Crazies,203.0,"Scott Kosar (screenplay), Ray Wright (screenplay), George A. Romero",2010.0
179,"Jason Statham, Natalya Rudakova, Francois Berleand, Robert Knepper",31316973.0,France,Olivier Megaton,Action,1,English,104.0,Transporter 3,204.0,"Luc Besson, Robert Mark Kamen, Luc Besson (characters), Robert Mark Kamen (characters)",2008.0
180,"Mel Gibson, Cherry Jones, Jodie Foster, Anton Yelchin",900000.0,USA,Jodie Foster,Drama,0,English,91.0,The Beaver,205.0,Kyle Killen,2011.0
181,"Igal Naor, Said Faraj, Faycal Attougui, Aymen Hamdouchi",35000000.0,UK,Paul Greengrass,Action,1,English,115.0,Green Zone,206.0,"Brian Helgeland, Rajiv Chandrasekaran (book)",2010.0
182,"Thanapat Saisaymar, Jenjira Pongpas, Sakda Kaewbuadee, Natthakarn Aphaiwonk",183605.0,Thailand,Apichatpong Weerasethakul,Drama,0,Thai,114.0,Uncle Boonmee Who Can Recall His Past Lives,207.0,"Phra Sripariyattiweti (inspired by the book of), Apichatpong Weerasethakul",2010.0
183,"Hugh Dancy, Rose Byrne, Peter Gallagher, Amy Irving",2121118.0,USA,Max Mayer,Comedy,0,English,99.0,Adam,208.0,Max Mayer,2009.0
184,"Francois Arnaud, Lucy Boynton, Casey Thomas Brown, Billy Campbell",171740.0,USA,Ron Maxwell,Drama,0,English,120.0,Copperhead,209.0,"Harold Frederic (novel), Bill Kauffman (screenplay)",2013.0
185,"Jackie Chan, Winston Chao, Bingbing Li, Chun Sun",127437.0,China,"Li Zhang, Jackie Chan",Action,0,Mandarin,121.0,1911,210.0,"Xingdong Wang (screenplay), Baoguang Chen (screenplay)",2011.0
186,"Ray Stevenson, Dominic West, Doug Hutchison, Colin Salmon",7948159.0,USA,Lexi Alexander,Action,1,English,103.0,Punisher: War Zone,211.0,"Nick Santora, Art Marcum, Matt Holloway",2008.0
187,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",216366733.0,USA,"Eric Darnell, Tom McGrath, Conrad Vernon",Animation,1,English,93.0,Madagascar 3: Europe's Most Wanted,212.0,"Eric Darnell (screenplay), Noah Baumbach (screenplay), Marc Hyman (collaborating writer), Tom McGrath (characters by), Matt Shire (Punch-Up Writer)",2012.0
188,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",26800000.0,UK,Justin Chadwick,Biography,1,English,115.0,The Other Boleyn Girl,213.0,"Peter Morgan (screenplay), Philippa Gregory (novel)",2008.0
189,"Morgan Freeman, Kenan Thompson, Virginia Madsen, Emma Fuhrmann",66433.0,USA,Rob Reiner,Comedy,0,English,109.0,The Magic of Belle Isle,214.0,Guy Thomas,2012.0
190,"Paul Giamatti, Macha Grenon, Paul Gross, Atom Egoyan",7501404.0,Italy,Richard J. Lewis,Comedy,1,English,134.0,Barney's Version,215.0,"Mordecai Richler (novel), Michael Konyves (screenplay)",2010.0
191,"Jeremy Irvine, Colin Firth, Stellan Skarsgard, Nicole Kidman",4146580.0,Switzerland,Jonathan Teplitzky,Biography,0,English,116.0,The Railway Man,216.0,"Frank Cottrell Boyce (screenplay), Andy Paterson (screenplay), Eric Lomax (book)",2013.0
192,"Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer",42345531.0,Germany,Paul W.S. Anderson,Action,1,English,95.0,Resident Evil: Retribution,217.0,Paul W.S. Anderson,2012.0
193,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard",29062561.0,USA,Nelson McCormick,Crime,1,English,101.0,The Stepfather,218.0,"J.S. Cardone (screenplay), Donald E. Westlake (earlier screenplay), Carolyn Lefcourt (story), Brian Garfield (story), Donald E. Westlake (story)",2009.0
194,"Jake Hoffman, Devon Aoki, John Ventimiglia, Kris Lemche",70563.0,USA,Jordan Galland,Comedy,0,English,89.0,Rosencrantz and Guildenstern Are Undead,219.0,Jordan Galland,2009.0
195,Jeremy Irons,631925.0,USA,Dereck Joubert,Documentary,0,English,88.0,The Last Lions,220.0,Dereck Joubert,2011.0
196,"Jordana Beatty, Parris Mosteller, Janet Varney, Kristoffer Ryan Winters",15000994.0,USA,John Schultz,Comedy,1,English,91.0,Judy Moody and the Not Bummer Summer,221.0,"Kathy Waugh (screenplay), Megan McDonald (screenplay), Megan McDonald (""Judy Moody"" book series)",2011.0
197,"Martin Lawrence, James Earl Jones, Margaret Avery, Joy Bryant",42168445.0,USA,Malcolm D. Lee,Comedy,1,English,114.0,"Welcome Home, Roscoe Jenkins",222.0,Malcolm D. Lee,2008.0
198,"Hadas Yaron, Yiftach Klein, Irit Sheleg, Chayim Sharir",1130272.0,Israel,Rama Burshtein,Drama,0,Hebrew,90.0,Fill the Void,223.0,Rama Burshtein,2012.0
199,"Forest Whitaker, Angela Bassett, Jennifer Hudson, Tyrese Gibson",4894004.0,USA,Kasi Lemmons,Drama,0,English,93.0,Black Nativity,224.0,"Langston Hughes (based on the play by), Kasi Lemmons (written for the screen by)",2013.0
200,"Guillaume Denaiffe, Norbert Ferrer, Chloe Hollings, Richard Rider",6096582.0,UK,"Ronan Chapalain, Pascal Vuong",Documentary,0,English,41.0,Sea Rex 3D: Journey to a Prehistoric World,225.0,"Ronan Chapalain, Richard Dowlearn (screenplay), Pascal Vuong",2010.0
201,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack",10134754.0,USA,Mike Disa,Animation,1,English,86.0,Hoodwinked Too! Hood vs. Evil,226.0,"Cory Edwards (story), Todd Edwards (story), Tony Leech (story), Cory Edwards (screenplay), Todd Edwards (screenplay), Tony Leech (screenplay), Mike Disa (screenplay), Michael Ludy (punch-up/sketches)",2011.0
202,"Ken Bevel, Alex Kendrick, Kevin Downes, Renee Jewell",34522221.0,USA,Alex Kendrick,Drama,1,English,129.0,Courageous,227.0,"Alex Kendrick, Stephen Kendrick",2011.0
203,"Martina Gedeck, Moritz Bleibtreu, Johanna Wokalek, Nadja Uhl",296294.0,Germany,Uli Edel,Action,0,German,150.0,The Baader Meinhof Complex,228.0,"Bernd Eichinger (screenplay), Uli Edel (screenplay collaborator), Stefan Aust (book)",2008.0
204,"Vimal, Shiva, Anjali, Oviya",30949.0,India,Sundar C.,Comedy,0,Tamil,135.0,Kalakalappu,229.0,Cable Sankar,2012.0
205,"Spencer Jones, Tyler Barrick, Dustin Lance Black, Linda Williams Stay",99851.0,USA,"Reed Cowan, Steven Greenstreet(co-director)",Documentary,0,English,80.0,8: The Mormon Proposition,230.0,Reed Cowan,2010.0
206,"Chris Branning, Graham Brant-Zawadzki, Chris Clark, Roy Edward Disney",129295.0,USA,Mark Monroe,Documentary,0,English,97.0,Morning Light,231.0,"Leslie DeMeuse (conceived by), Roy Edward Disney (conceived by), Mark Monroe, Thomas J. Pollack (based on an original idea by)",2008.0
207,"Rebecca Gibney, Hayley Magnus, Nicole Freeman, Chelsea Bennett",2202208.0,Australia,P.J. Hogan,Comedy,0,English,116.0,Mental,232.0,P.J. Hogan,2012.0
208,"Patsha Bay, Manie Malone, Hoji Fortuna, Marlene Longange",61759.0,The Democratic Republic Of Congo,Djo Munga,Crime,0,French,98.0,Viva Riva!,233.0,Djo Munga (screenplay),2010.0
209,"Jason Statham, James Franco, Izabela Vidovic, Kate Bosworth",12641119.0,USA,Gary Fleder,Action,1,English,100.0,Homefront,234.0,"Sylvester Stallone (screenplay by), Chuck Logan (based on the novel by)",2013.0
210,"Matthew McConaughey, Jennifer Garner, Michael Douglas, Breckin Meyer",55179308.0,USA,Mark Waters,Comedy,1,English,100.0,Ghosts of Girlfriends Past,235.0,"Jon Lucas, Scott Moore",2009.0
211,"Sonia Guedes, Lisa Favero, Luis Serra, Ricardo Merkin",5175.0,Brazil,Julia Murat,Drama,0,Portuguese,98.0,Found Memories,236.0,"Maria Clara Escobar, Julia Murat, Felipe Sholl",2011.0
212,"Charlize Theron, Patton Oswalt, Patrick Wilson, Elizabeth Reaser",16295033.0,USA,Jason Reitman,Comedy,1,English,94.0,Young Adult,238.0,Diablo Cody,2011.0
213,"Robert Redford, Shia LaBeouf, Julie Christie, Susan Sarandon",5132442.0,USA,Robert Redford,Drama,0,English,125.0,The Company You Keep,239.0,"Lem Dobbs (screenplay by), Neil Gordon (based on the novel by)",2012.0
214,"Luke Ganalon, Miriam Colon, Benito Martinez, Dolores Heredia",1559556.0,USA,Carl Franklin,Drama,0,English,106.0,"Bless Me, Ultima",240.0,"Rudolfo Anaya (based on the novel by), Carl Franklin (written for the screen by)",2013.0
