,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
115,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng",163100000.0,USA,Louis Leterrier,Action,0,English,106.0,Clash of the Titans,130.0,"Travis Beacham (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Beverley Cross",2010.0
116,"Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly",167986460.0,USA,Jordan Vogt-Roberts,Action,0,English,118.0,Kong: Skull Island,131.0,"Dan Gilroy (screenplay by), Max Borenstein (screenplay by), Derek Connolly (screenplay by), John Gatins (story by)",2017.0
117,"Kyle Mooney, Mark Hamill, Jorge Lendeborg Jr., Matt Walsh",529426.0,USA,Dave McCary,Comedy,1,English,97.0,Brigsby Bear,132.0,"Kevin Costello (screenplay by), Kyle Mooney (screenplay by), Kyle Mooney (story by)",2017.0
118,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson",209805005.0,USA,Justin Lin,Action,0,English,130.0,Fast Five,133.0,"Chris Morgan, Gary Scott Thompson (characters)",2011.0
119,"Jennifer Lawrence, Liam Hemsworth, Jack Quaid, Taylor St. Clair",336663349.0,USA,Francis Lawrence,Action,0,English,146.0,The Hunger Games: Catching Fire,134.0,"Simon Beaufoy (screenplay), Michael Arndt (screenplay), Suzanne Collins (novel)",2013.0
120,"Hae-il Park, Seung-ryong Ryu, Mu-Yeol Kim, Chae-won Moon",40685.0,South Korea,Han-min Kim,Action,1,Korean,122.0,War of the Arrows,135.0,Han-min Kim (screenplay),2011.0
121,"Jake Gyllenhaal, Michael Pena, Natalie Martinez, Anna Kendrick",39100000.0,USA,David Ayer,Action,0,English,109.0,End of Watch,136.0,David Ayer,2012.0
122,"Madison Bauer, Mark S. Allen, Phil Austin, Nikki Reed",138788.0,USA,Deon Taylor,Horror,1,English,96.0,Chain Letter,138.0,"Deon Taylor, Michael J. Pagan",2009.0
123,"Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",134455175.0,USA,Seth Gordon,Adventure,0,English,111.0,Identity Thief,141.0,"Craig Mazin (screenplay), Jerry Eeten (story), Craig Mazin (story)",2013.0
124,"Ricky Gervais, Rob Jarvis, Abbie Murphy, Mandeep Dhillon",2348170.0,UK,Ricky Gervais,Comedy,1,English,96.0,David Brent: Life on the Road,143.0,Ricky Gervais,2016.0
125,"Owen Wilson, Lake Bell, Sterling Jerins, Claire Geare",27274112.0,USA,John Erick Dowdle,Action,0,English,103.0,No Escape,144.0,"John Erick Dowdle, Drew Dowdle",2015.0
126,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",26730317.0,USA,Shawn Levy,Comedy,0,English,103.0,This Is Where I Leave You,145.0,"Jonathan Tropper (screenplay), Jonathan Tropper (novel)",2014.0
127,"Omar Chaparro, Martha Higareda, Monica Dionne, Rocio Garcia",11514388.0,USA,Nacho G. Velilla,Comedy,0,Spanish,114.0,No Manches Frida,146.0,"Laurence Rosenthal (screenplay), Claudio Herrera (screenplay), Sergio Sanchez (screenplay), Bora Dagtekin (based on the film by)",2016.0
128,"Julie Sokolowski, Karl Sarafidis, Yassine Salime, David Dewaele",4603.0,France,Bruno Dumont,Drama,1,French,105.0,Hadewijch,147.0,Bruno Dumont (scenario and dialogue),2009.0
129,"Jack Gore, Jet Jurgensmeyer, Nile Diaz, Colin H. Murphy",70466891.0,USA,Carlos Saldanha,Animation,0,English,108.0,Ferdinand,148.0,"Robert L. Baird (screenplay by), Tim Federle (screenplay by), Brad Copeland (screenplay by), Ron Burch (screen story by), David Kidd (screen story by), Don Rhymer (screen story by), Munro Leaf (based upon the book ""The Story of Ferdinand"" by), Robert Lawson (based upon the book ""The Story of Ferdinand"" by: illustrations)",2017.0
130,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",114376885.0,USA,James Foley,Drama,0,English,118.0,Fifty Shades Darker,149.0,"Niall Leonard (screenplay by), E.L. James (based on the novel by)",2017.0
131,"Lester Brown, Ella Chou, Tim DeChristopher, Wu Di",13775.0,USA,Josh Fox,Documentary,1,English,127.0,How to Let Go of the World and Love All the Things Climate Can't Change,151.0,Josh Fox,2016.0
132,"Candy Darling, Andy Warhol, Holly Woodlawn, Fran Lebowitz",13400.0,USA,James Rasin,Documentary,1,English,85.0,Beautiful Darling,152.0,James Rasin,2010.0
133,"Sidharth Malhotra, Katrina Kaif, Sayani Gupta, Kirti Adarkar",612363.0,India,Nitya Mehra,Comedy,1,Hindi,141.0,Baar Baar Dekho,153.0,"Sri Rao (story), Nitya Mehra (screenplay), Sri Rao (screenplay), Anuvab Pal (screenplay), Anvita Dutt Guptan (dialogue)",2016.0
134,"Rajinikanth, Anushka Shetty, Sonakshi Sinha, Jagapathi Babu",171075.0,India,K.S. Ravikumar,Action,1,Tamil,174.0,Lingaa,154.0,"Pon Kumaran, K.S. Ravikumar",2014.0
135,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis",22838662.0,UK,Tate Taylor,Biography,0,English,139.0,Get on Up,155.0,"Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Steven Baigelman (story), Jez Butterworth (story), John-Henry Butterworth (story)",2014.0
136,"Keira Knightley, Ralph Fiennes, Charlotte Rampling, Dominic Cooper",13800000.0,UK,Saul Dibb,Biography,0,English,110.0,The Duchess,156.0,"Jeffrey Hatcher (screenplay), Anders Thomas Jensen (screenplay), Saul Dibb (screenplay), Amanda Foreman (book)",2008.0
137,"Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon",40613055.0,USA,Steven Quale,Action,0,English,89.0,Into the Storm,157.0,John Swetnam,2014.0
138,"Melissa Rauch, Gary Cole, Thomas Middleditch, Sebastian Stan",614920.0,USA,Bryan Buckley,Comedy,1,English,100.0,The Bronze,158.0,"Melissa Rauch, Winston Rauch",2015.0
139,"Ravi Patel, Geeta Patel, Champa V. Patel, Vasant K. Patel",1691439.0,USA,"Geeta Patel, Ravi Patel",Documentary,1,English,88.0,Meet the Patels,159.0,"Matthew Hamachek, Billy McMillin, Geeta Patel, Ravi Patel",2014.0
140,"Kristen Wiig, Annette Bening, Matt Dillon, Darren Criss",1378426.0,USA,"Shari Springer Berman, Robert Pulcini",Comedy,1,English,103.0,Imogene,160.0,Michelle Morgan,2012.0
141,"Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos",7499617.0,USA,Nathan Frankowski,Documentary,0,English,90.0,Expelled: No Intelligence Allowed,161.0,"Kevin Miller, Ben Stein",2008.0
142,"Val Kilmer, Kris Kristofferson, Hilary Duff, Reece Thompson",9612.0,USA,Shane Dax Taylor,Drama,1,English,105.0,Bloodworth,164.0,"W. Earl Brown (screenplay), William Gay (novel)",2010.0
143,"Burnie Burns, Gavin Free, Michael Jones, Colton Dunn",1149878.0,USA,Matt Hullum,Action,1,English,102.0,Lazer Team,165.0,"Burnie Burns (story), Burnie Burns (screenplay), Chris Demarais (screenplay), Josh Flanagan (screenplay), Matt Hullum (screenplay)",2015.0
144,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford",72700000.0,USA,Cameron Crowe,Comedy,0,English,124.0,We Bought a Zoo,166.0,"Aline Brosh McKenna (screenplay), Cameron Crowe (screenplay), Benjamin Mee (book)",2011.0
145,"Ranveer Singh, Sonakshi Sinha, Barun Chanda, Adil Hussain",581813.0,India,Vikramaditya Motwane,Drama,1,Hindi,136.0,Lootera,167.0,"O. Henry (short story ""The Last Leaf""), Bhavani Iyer (screenplay), Anurag Kashyap (dialogue), Vikramaditya Motwane (screenplay)",2013.0
146,"Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee",76079946.0,USA,Rob Letterman,Adventure,0,English,103.0,Goosebumps,168.0,"Darren Lemke (screenplay by), Scott Alexander (story by), Larry Karaszewski (story by), R.L. Stine (based on the ""Goosebumps"" books written by)",2015.0
147,"Youssouf Djaoro, Diouc Koma, Emile Abossolo M'bo, Hadje Fatime N'Goua",9862.0,France,Mahamat-Saleh Haroun,Drama,1,French,92.0,A Screaming Man,169.0,Mahamat-Saleh Haroun (screenplay),2010.0
148,"Robert Duvall, Sissy Spacek, Bill Murray, Lucas Black",9176469.0,USA,Aaron Schneider,Drama,0,English,103.0,Get Low,170.0,"Chris Provenzano (screenplay), C. Gaby Mitchell (screenplay), Chris Provenzano (story), Scott Seeke (story)",2009.0
149,"Taishen Cheng, Chengpeng Dong, Zongxiang Guan, Ming Hu",24898.0,China,Qunshu Gao,Drama,1,Chinese,106.0,The New Year's Eve of Old Lee,171.0,Er-yang Luo (screenplay),2016.0
150,"Enzo Cilenti, Sam Riley, Michael Smiley, Brie Larson",1798483.0,UK,Ben Wheatley,Action,1,English,91.0,Free Fire,172.0,"Amy Jump (screenplay by), Ben Wheatley (screenplay by)",2016.0
151,"Michael Pitt, Nina Arianda, Andy Garcia, Ray Romano",206909.0,USA,Raymond De Felitta,Crime,1,English,104.0,Rob the Mob,174.0,Jonathan Fernandez,2014.0
152,"Diana Agostini, Olivia Bond, Will Brill, Joey Curtis-Green",25981.0,USA,Nicolas Pesce,Drama,1,English,76.0,The Eyes of My Mother,175.0,Nicolas Pesce,2016.0
153,"Fabrice Luchini, Ernst Umhauer, Kristin Scott Thomas, Emmanuelle Seigner",469746.0,France,Francois Ozon,Comedy,1,French,105.0,In the House,176.0,"Juan Mayorga (play), Francois Ozon (screenplay)",2012.0
154,"Bob Adcock, Tony Allen, Carmine Appice, Brian Auger",65379.0,USA,Jay Bulger,Documentary,1,English,100.0,Beware of Mr. Baker,177.0,Jay Bulger,2012.0
155,"Rajat Barmecha, Sanjay Gandhi, Ronit Roy, Manjot Singh",7461.0,India,Vikramaditya Motwane,Drama,1,Hindi,134.0,Udaan,178.0,"Vikramaditya Motwane, Anurag Kashyap, Satyanshu Singh (Rohan's poems and stories), Devanshu Singh (Rohan's poems and stories)",2010.0
156,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong",33806061.0,USA,Phil Traill,Comedy,0,English,99.0,All About Steve,180.0,Kim Barker,2009.0
157,"Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House",5202582.0,New Zealand,Taika Waititi,Adventure,1,English,101.0,Hunt for the Wilderpeople,181.0,"Taika Waititi (screenplay), Barry Crump (based on the book ""Wild Pork and Watercress"" written by), Te Arepa Kahi (additional writing)",2016.0
158,"Robert Downey Jr., Jude Law, Noomi Rapace, Rachel McAdams",186830669.0,USA,Guy Ritchie,Action,0,English,129.0,Sherlock Holmes: A Game of Shadows,182.0,"Michele Mulroney, Kieran Mulroney, Arthur Conan Doyle (characters)",2011.0
159,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara",47000485.0,USA,Robert Luketic,Action,0,English,100.0,Killers,183.0,"Bob DeRosa (screenplay), Ted Griffin (screenplay), Bob DeRosa (story)",2010.0
160,"Rupert Friend, Emmanuelle Chriqui, Richard Coyle, Heather Graham",17243.0,Georgia,Renny Harlin,Action,1,English,113.0,5 Days of War,185.0,"Mikko Alanne (screenplay), David Battle (based on a screenplay by)",2011.0
161,"Nicole Kidman, Aaron Eckhart, Dianne Wiest, Miles Teller",2221809.0,USA,John Cameron Mitchell,Drama,1,English,91.0,Rabbit Hole,186.0,"David Lindsay-Abaire (screenplay), David Lindsay-Abaire (based on his play: ""Rabbit Hole"")",2010.0
162,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",254641329.0,Germany,Francis Lawrence,Action,0,English,137.0,The Hunger Games: Mockingjay - Part 2,188.0,"Peter Craig (screenplay), Danny Strong (screenplay), Suzanne Collins (adaptation), Suzanne Collins (novel)",2015.0
163,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods",28995450.0,UK,Susanna White,Comedy,0,English,109.0,Nanny McPhee Returns,189.0,"Emma Thompson, Christianna Brand (characters)",2010.0
164,"Barry Barnes, Maria Laird, Ben Smyth, Brid Brennan",99134.0,UK,James Marsh,Drama,1,English,101.0,Shadow Dancer,190.0,"Tom Bradby (screenplay), Tom Bradby (based on the novel by)",2012.0
165,"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy",3847290.0,USA,J.D. Dillard,Action,1,English,89.0,Sleight,191.0,"J.D. Dillard, Alex Theurer",2016.0
166,"Eric Schlosser, Richard Lobb, Vince Edwards, Carole Morison",4238694.0,USA,Robert Kenner,Documentary,1,English,94.0,"Food, Inc.",192.0,"Robert Kenner, Elise Pearlstein, Kim Roberts",2008.0
167,"Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland",66700000.0,USA,Andy Tennant,Action,0,English,110.0,The Bounty Hunter,193.0,Sarah Thorp,2010.0
168,"Paul Bosche, Alfredo del Rio, John DiGiacomo, Dana Gaiser",127940.0,USA,"Kate Davis, David Heilbroner",Documentary,1,English,80.0,Stonewall Uprising,194.0,"David Carter (original story), David Heilbroner",2010.0
169,"Laura Michelle Kelly, Ronan Keating, Magda Szubanski, Levi Morrison",1002313.0,Australia,Mark Lamprell,Comedy,1,English,104.0,Goddess,195.0,"Mark Lamprell, Joanna Weinberg",2013.0
170,"Michael Sheen, Bill Nighy, Rhona Mitra, Steven Mackintosh",45802315.0,USA,Patrick Tatopoulos,Action,0,English,92.0,Underworld: Rise of the Lycans,198.0,"Danny McBride (screenplay), Dirk Blackman (screenplay), Howard McCain (screenplay), Len Wiseman (story), Robert Orr (story), Danny McBride (story), Kevin Grevioux (characters), Len Wiseman (characters), Danny McBride (characters)",2009.0
171,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike",115646235.0,South Africa,Neill Blomkamp,Action,0,English,112.0,District 9,199.0,"Neill Blomkamp, Terri Tatchell",2009.0
172,"Mackenzie Davis, Caitlin FitzGerald, Lawrence Michael Levine, Khan Baykal",11891.0,USA,Sophia Takal,Drama,1,English,85.0,Always Shine,200.0,Lawrence Michael Levine,2016.0
173,"Ed Speleers, Will Poulter, Alfie Allen, Sebastian De Souza",154441.0,UK,Julian Gilbey,Action,1,English,102.0,Plastic,201.0,"Chris Howard, Sacha Bennett, Julian Gilbey, Will Gilbey",2014.0
174,"Priyanka Chopra, Kangana Ranaut, Mugdha Godse, Arbaaz Khan",173551.0,India,Madhur Bhandarkar,Drama,1,Hindi,167.0,Fashion,202.0,"Ajay Monga (story and screenplay), Madhur Bhandarkar (story and screenplay), Niranjan Iyengar (dialogue), Anuradha Tiwari (story and screenplay), Sandeep Nath (lyrics), Irfan Siddiqui (lyrics), Ajeet Ghorpade (story and screenplay)",2008.0
175,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim",38105077.0,Germany,James McTeigue,Action,0,English,99.0,Ninja Assassin,203.0,"Matthew Sand (screenplay), J. Michael Straczynski (screenplay), Matthew Sand (story)",2009.0
176,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson",19043843.0,USA,Ron Howard,Action,0,English,122.0,In the Heart of the Sea,204.0,"Charles Leavitt (screenplay), Charles Leavitt (story), Rick Jaffa (story), Amanda Silver (story), Nathaniel Philbrick (book)",2015.0
177,"Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson",100018837.0,USA,Dennis Dugan,Comedy,0,English,113.0,You Don't Mess with the Zohan,205.0,"Adam Sandler, Robert Smigel, Judd Apatow",2008.0
178,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow",125001000.0,USA,Martin Scorsese,Mystery,0,English,138.0,Shutter Island,206.0,"Laeta Kalogridis (screenplay), Dennis Lehane (novel)",2010.0
179,"Jason Statham, Ben Foster, Tony Goldwyn, Donald Sutherland",29113588.0,USA,Simon West,Action,0,English,93.0,The Mechanic,207.0,"Richard Wenk (screenplay), Lewis John Carlino (screenplay), Lewis John Carlino (story)",2011.0
180,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",54116191.0,USA,Quentin Tarantino,Crime,0,English,187.0,The Hateful Eight,208.0,Quentin Tarantino,2015.0
181,"Ibrahim Ahmed, Abel Jafri, Toulou Kiki, Layla Walet Mohamed",696436.0,Mauritania,Abderrahmane Sissako,Drama,1,French,97.0,Timbuktu,209.0,"Abderrahmane Sissako (screenplay), Kessen Tall (screenplay)",2014.0
182,"Shea Whigham, Jonathan Scarfe, Michael Rothhaar, Katheryn Winnick",169298.0,USA,John Alan Simon,Drama,1,English,111.0,Radio Free Albemuth,210.0,"John Alan Simon (screenplay), Philip K. Dick (novel)",2010.0
183,"Jean-Claude Van Damme, Valerie Bodson, Herve Sogne, Rock Chen",382923.0,Belgium,Mabrouk El Mechri,Comedy,1,French,97.0,JCVD,211.0,"Mabrouk El Mechri (scenario), Frederic Benudis (in collaboration with), Mabrouk El Mechri (adaptation), Frederic Taddei (original idea), Vincent Ravalec (original idea), Christophe Turpin",2008.0
184,"Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury",1531757.0,India,"Abhinay Deo, Akshat Verma",Action,1,English,103.0,Delhi Belly,212.0,"Mr. Moris (screenplay by), Akshat Verma",2011.0
185,"Danielle Harris, Tony Todd, Kane Hodder, Parry Shen",52604.0,USA,Adam Green,Comedy,1,English,85.0,Hatchet II,213.0,Adam Green,2010.0
186,"Jason Harris, Chris Edgerly, Bill Lobley, Matthew Piazzi",139568.0,Mexico,Andres Couturier,Animation,1,Spanish,89.0,Top Cat Begins,215.0,"James Krieg (screenplay by), Doug Langdale (screenplay by), Jorge Ramirez Suarez (screenplay by)",2015.0
187,"Yoav Donat, Itay Tiran, Oshri Cohen, Michael Moshonov",300000.0,Israel,Samuel Maoz,Drama,1,Hebrew,93.0,Lebanon,216.0,Samuel Maoz,2009.0
188,"Madhavan, Ritika Singh, Mumtaz Sorcar, Nassar",76931.0,India,Sudha Kongara,Action,1,Hindi,109.0,Saala Khadoos,217.0,"Sudha Kongara (script), Sudha Kongara (story and screenplay), Sudha Kongara, Madhavan (screenplay and dialogue), Arun Matheshwaran (dialogue), Manoj Tripathi (hindi dialogue), Amitabh Verma (hindi dialogue)",2016.0
189,"Kriss Schludermann, Tom Fletcher, Wiley Wiggins, Patrick Riester",101218.0,USA,Andrew Bujalski,Comedy,1,English,92.0,Computer Chess,218.0,Andrew Bujalski,2013.0
190,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa",452602.0,France,Maryam Keshavarz,Drama,1,Persian,107.0,Circumstance,219.0,Maryam Keshavarz,2011.0
191,"Angeliki Papoulia, Aris Servetalis, Johnny Vekris, Ariane Labed",5571.0,Greece,Yorgos Lanthimos,Drama,1,Greek,93.0,Alps,220.0,"Efthymis Filippou (screenplay), Yorgos Lanthimos (screenplay)",2011.0
192,"Altaf, Priya Anand, Anurag Arora, Jatinder Bakshi",87133.0,India,Mrighdeep Lamba,Comedy,1,Hindi,139.0,Fukrey,221.0,"Mrighdeep Lamba (additional dialogue), Mrighdeep Lamba (screenplay), Vipul Vig (screenplay), Vipul Vig (story and dialogue)",2013.0
193,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim",128002.0,USA,Jon Watts,Crime,1,English,88.0,Cop Car,223.0,"Jon Watts, Christopher Ford",2015.0
194,"Colm Meaney, Henry Goodman, David Roper, Jimmy Reddington",315306.0,UK,Tom Hooper,Biography,1,English,98.0,The Damned United,224.0,"Peter Morgan (screenplay), David Peace (novel)",2009.0
195,"Ralph Fiennes, Jeanette Hain, David Kross, Kate Winslet",34111418.0,USA,Stephen Daldry,Drama,0,English,124.0,The Reader,225.0,"David Hare (screenplay), Bernhard Schlink (book)",2008.0
196,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio",528757749.0,USA,Colin Trevorrow,Action,0,English,124.0,Jurassic World,226.0,"Rick Jaffa (screenplay by), Amanda Silver (screenplay by), Colin Trevorrow (screenplay by), Derek Connolly (screenplay by), Rick Jaffa (story by), Amanda Silver (story by), Michael Crichton (based on the characters created by)",2015.0
197,"Anna Camp, Sam Jaeger, Heather Burns, Evan Jonigkeit",14105.0,USA,Jody Lambert,Comedy,1,English,86.0,Brave New Jersey,227.0,"Michael Dowling, Jody Lambert",2016.0
198,"Alba Rohrwacher, Emily Ferratello, Lars Eidinger, Flonja Kodheli",4235.0,Italy,Laura Bispuri,Drama,1,Albanian,84.0,Sworn Virgin,228.0,"Elvira Dones (novel), Laura Bispuri (screenplay), Francesca Manieri (screenplay)",2015.0
199,"Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed",274377268.0,USA,Clint Eastwood,Action,0,English,133.0,American Sniper,229.0,"Jason Hall, Chris Kyle (book), Scott McEwen (book), Jim DeFelice (book)",2014.0
200,"Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson",32853640.0,USA,Steven Brill,Comedy,0,English,110.0,Drillbit Taylor,230.0,"Kristofor Brown (screenplay), Seth Rogen (screenplay), John Hughes (story), Kristofor Brown (story), Seth Rogen (story)",2008.0
201,"Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard",1795802.0,UK,Justin Kurzel,Drama,1,English,113.0,Macbeth,231.0,"Todd Louiso (screenplay), Jacob Koskoff (screenplay), Michael Lesslie (screenplay), William Shakespeare (play)",2015.0
202,"Prabhas, Rana Daggubati, Anushka Shetty, Sathyaraj",18977072.0,India,S.S. Rajamouli,Action,0,Telugu,167.0,Baahubali 2: The Conclusion,232.0,"Vijayendra Prasad (story by), S.S. Rajamouli (screenplay by), C.H. Vijay Kumar (telugu dialogue), Ajay Kumar (telugu dialogue), Madhan Karky (tamil dialogue), Manoj Muntashir (hindi dialogue), Mankombu Gopalakrishnan (malayalam dialogue)",2017.0
203,"Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna",40442321.0,France,Luc Besson,Action,0,English,137.0,Valerian and the City of a Thousand Planets,233.0,"Pierre Christin (based on the comic book series ""Valerian and Laureline"" by), Jean-Claude Mezieres (based on the comic book series ""Valerian and Laureline"" by), Luc Besson (screenplay by)",2017.0
204,"Eva Green, Lauren Tempany, Ewan McGregor, Connie Nielsen",1567.0,UK,David Mackenzie,Drama,1,English,92.0,Perfect Sense,234.0,Kim Fupz Aakeson,2011.0
205,"Elika Portnoy, McCaleb Burnett, Carlos Leon, Ashley Wolfe",23812.0,USA,David Burton Morris,Comedy,1,English,92.0,Immigration Tango,235.0,"Martin L. Kelley (screenplay), Martin L. Kelley (story), Robert J. Lee (screenplay), Robert J. Lee (story), Todd Norwood (screenplay), Elika Portnoy (screenplay)",2010.0
206,"Julian Shatkin, Olga Merediz, Debra Messing, Wayne Pretlow",27623.0,USA,Frank Whaley,Drama,1,English,104.0,"Like Sunday, Like Rain",236.0,Frank Whaley,2014.0
207,"Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson",10900000.0,UK,Jean-Marc Vallee,Biography,0,English,105.0,The Young Victoria,237.0,Julian Fellowes,2009.0
208,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport",3901302.0,Czech Republic,Amma Asante,Biography,1,Tswana,111.0,A United Kingdom,238.0,"Guy Hibbert (screenplay by), Susan Williams (based upon the book 'Colour Bar' by)",2016.0
